1,1,0,1,0,2.2211079652629255,2.2003030659399494,2.283171447629325,Beginner,Low,Low,Low
1,0,1,2,0,2.4637737101762665,2.476065668684415,2.5591558181760115,Beginner,Low,Low,Low
0,0,1,3,0,2.651295770779589,2.5081191461042267,2.502258049374719,Beginner,Medium,Low,Low
1,0,1,2,0,2.4025947436367523,2.688536192631908,2.2548294488550016,Beginner,Low,Medium,Low
1,1,0,1,0,2.555813630236617,2.4984103175209746,2.461319234880765,Beginner,Low,Low,Low
1,1,1,1,1,2.7913133078067465,2.4783288306631603,2.544347734255584,Moderate,Medium,Low,Low
0,2,1,3,0,3.3147288021659995,3.3188633720735234,3.213895732964292,Moderate,Medium,Medium,Medium
1,0,1,3,0,2.6646037018815436,2.9826236325589437,2.567038775727668,Moderate,Medium,Medium,Low
1,0,1,2,0,2.8510081529059246,2.990975910703431,2.7595253105254,Moderate,Medium,Medium,Medium
0,0,1,1,0,1.6828731858904633,1.6550813605477477,1.4781749286350092,Beginner,Low,Low,Low
0,1,1,4,0,3.2509778146785675,3.436641239791473,3.5679889040729176,Advanced,Medium,High,High
1,1,1,3,0,3.5466692988558997,3.4497009307760176,3.646183740619728,Advanced,High,High,High
0,0,1,0,0,1.0691035887777534,1.0,1.0,Beginner,Low,Low,Low
1,0,0,0,0,1.5898797088794347,1.7589297004397795,1.384434104103099,Beginner,Low,Low,Low
0,0,1,0,0,1.5496670517686557,1.4646691176892122,1.4324105584308675,Beginner,Low,Low,Low
0,0,0,3,0,3.5939742323521533,3.304753660357693,3.209779714916082,Moderate,High,Medium,Medium
0,1,1,3,1,4.087523526466256,4.076854662345824,4.241060454275123,Advanced,High,High,High
0,0,0,3,0,2.725144133817805,2.808206463911609,3.1347442552463898,Moderate,Medium,Medium,Medium
0,0,1,1,0,2.425425687903672,2.2918923208871207,1.962065623746539,Beginner,Low,Low,Low
1,0,1,1,1,2.310636824821688,2.486938247994912,2.317325298894343,Beginner,Low,Low,Low
0,0,1,2,0,2.530855523604049,2.706809676923873,2.796737507806464,Moderate,Low,Medium,Medium
1,0,0,2,1,2.6855973790485987,2.3284940821678184,2.7437499278597643,Beginner,Medium,Low,Medium
0,0,1,0,0,1.1387424710735847,1.5346878417347631,1.552924709182134,Beginner,Low,Low,Low
1,1,0,2,0,2.562223633000713,2.859594070981154,2.9445535779998284,Moderate,Low,Medium,Medium
1,1,1,0,0,1.4711724886265738,1.28547529463231,1.67351442000815,Beginner,Low,Low,Low
0,1,0,3,1,3.9108284469250494,3.6722678368665678,3.9181702423162235,Advanced,High,High,High
0,0,1,2,0,2.531528546419405,2.6390477598293876,2.8656202665698314,Moderate,Low,Medium,Medium
1,0,1,1,0,1.4557421168169427,1.7823048467817,2.0481349078611455,Beginner,Low,Low,Low
1,1,1,0,0,1.6440194444020135,1.511958390652962,1.4075852784971723,Beginner,Low,Low,Low
1,1,1,3,0,3.5317033499936956,3.484181789373492,3.5758576620404616,Advanced,High,High,High
1,0,1,0,0,1.6762105596566432,1.4712764440822625,1.2428714846773088,Beginner,Low,Low,Low
0,0,1,3,0,2.329400309645623,2.4345416591113915,2.6721062846056722,Beginner,Low,Low,Medium
1,2,1,2,0,2.1328239049161386,2.312286561182894,2.798910722855876,Beginner,Low,Low,Medium
1,2,1,0,0,2.2434590769340206,1.6478225264109432,2.281932039188492,Beginner,Low,Low,Low
1,1,0,0,0,2.229707041300198,2.0134780877932954,1.690968913750984,Beginner,Low,Low,Low
0,0,1,4,0,3.2517311397167337,3.4872526092444014,3.1833190508085645,Moderate,Medium,High,Medium
1,0,1,0,0,2.058010736909739,2.1015518701105376,2.3135221005217055,Beginner,Low,Low,Low
0,1,1,4,0,3.762555742872107,3.4166330616444878,3.376811182026927,Advanced,High,High,Medium
1,0,0,2,0,2.5108185336538194,3.0800479414206334,2.5728233390458035,Moderate,Low,Medium,Low
1,1,1,3,0,3.2220523059505366,3.2408149268600996,3.157654642849282,Moderate,Medium,Medium,Medium
0,0,0,0,0,2.0888381782230456,1.9096935362871452,1.8737013962258848,Beginner,Low,Low,Low
1,0,1,4,0,3.7148843924000983,3.417939886734774,3.274909999831734,Advanced,High,High,Medium
0,1,1,4,0,3.4712212948729957,3.5166490987450763,3.6162813108339154,Advanced,High,High,High
0,0,0,3,0,3.2057658008426078,3.1722572254604517,3.173102363902877,Moderate,Medium,Medium,Medium
0,2,1,1,0,2.1680348575161754,2.1300405155360087,2.278848404860921,Beginner,Low,Low,Low
0,1,1,1,0,1.7413056251644476,1.9376423149516966,1.7730008726400242,Beginner,Low,Low,Low
1,1,1,0,0,2.1070731405164334,1.8300318535023528,2.227643806506942,Beginner,Low,Low,Low
0,1,1,2,0,2.6501426889838235,3.203513056418665,3.186792053766729,Moderate,Medium,Medium,Medium
0,1,1,4,0,2.743383873121969,3.246705135088953,3.0664009990559293,Moderate,Medium,Medium,Medium
0,2,0,4,0,3.517596660627357,3.415621276901177,3.3317659149433783,Advanced,High,High,Medium
1,0,1,0,0,1.8983645921638739,2.299656777659738,1.7000365339451733,Beginner,Low,Low,Low
1,0,1,1,0,1.4929604698288643,1.6958548747898996,1.4285059504792734,Beginner,Low,Low,Low
0,1,1,3,0,2.725399158840393,3.1430471431308993,2.4600470881249397,Moderate,Medium,Medium,Low
0,1,1,1,0,1.8731136625210163,2.0854800760846066,2.4124973209337135,Beginner,Low,Low,Low
0,0,1,0,1,2.4384351543603544,1.8922376271030756,2.2024317836332887,Beginner,Low,Low,Low
0,0,0,3,0,3.217361693099759,3.0922652552368812,2.8350453023726727,Moderate,Medium,Medium,Medium
1,0,1,3,0,3.4264082436167773,2.952555428449998,3.057361157146955,Moderate,High,Medium,Medium
1,1,1,2,0,2.981640908157883,2.9563078401826077,2.7842094973738223,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.2477332538256567,3.322207859195886,2.7587750645413456,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.765526071712763,3.0764302247430666,2.47468682398583,Moderate,Medium,Medium,Low
0,1,1,1,1,2.47787572841413,2.5657983579813153,2.482446318574635,Beginner,Low,Low,Low
0,0,1,2,0,2.222003516563583,2.3072060903617153,2.198136769451264,Beginner,Low,Low,Low
0,1,1,1,0,2.279087199105984,2.1287737705588734,2.1245113310575245,Beginner,Low,Low,Low
1,0,0,0,0,1.0023881025601633,1.2261279007566395,1.0544299759992417,Beginner,Low,Low,Low
1,0,1,4,0,3.2605656196984105,3.413376772245361,3.267239630000126,Moderate,Medium,High,Medium
1,1,1,1,0,2.535217119825437,3.088743250607777,2.696882071203645,Moderate,Low,Medium,Medium
0,1,1,2,0,2.0886440344951738,2.2437801995662032,2.1567851756918297,Beginner,Low,Low,Low
1,0,1,0,0,1.89359703538302,1.6130818691345385,1.425351367339362,Beginner,Low,Low,Low
1,1,1,3,0,2.560754577791706,3.0225500334909015,3.219197852078599,Moderate,Low,Medium,Medium
1,1,1,0,0,1.6073821525105128,1.5863284444156782,1.5320090753274886,Beginner,Low,Low,Low
0,0,1,2,0,2.371089425844124,2.3333474383606694,2.199624315325632,Beginner,Low,Low,Low
1,2,0,0,0,2.158106671530492,2.1019515193843836,2.4013780532217384,Beginner,Low,Low,Low
1,0,1,1,0,1.5357362360440723,1.992203349547413,2.022583925071649,Beginner,Low,Low,Low
1,1,0,2,1,3.4276045453214237,3.6149849751496737,3.3368189101531085,Advanced,High,High,Medium
0,0,1,4,0,3.696080586039155,3.7743220562844644,3.8488701628116417,Advanced,High,High,High
0,1,1,4,0,3.3948414891634537,3.6595333485738313,3.4768611049021123,Advanced,Medium,High,High
1,1,1,3,0,3.1341387465494366,3.2762906140927717,3.633415802442577,Moderate,Medium,Medium,High
1,0,1,1,0,1.186945377263163,1.0144042552414727,1.3182599426383823,Beginner,Low,Low,Low
0,1,1,0,0,1.6065946125534696,2.09594458597676,2.20299471313244,Beginner,Low,Low,Low
0,1,1,2,0,2.6184913394681635,2.8281052954695807,3.1556874938092028,Moderate,Medium,Medium,Medium
0,1,1,0,0,1.8778839797815003,2.063413992407152,1.9535692556102506,Beginner,Low,Low,Low
1,1,1,4,0,3.79716497750575,3.800610900664983,3.775563334485477,Advanced,High,High,High
1,1,0,2,0,2.2665274403550844,1.998657495602034,2.107751701177161,Beginner,Low,Low,Low
1,0,1,1,1,2.6588927784362713,3.3731409838193116,2.909834824290992,Moderate,Medium,Medium,Medium
0,1,1,3,0,3.18907957437684,2.9862078784319515,3.238596440948213,Moderate,Medium,Medium,Medium
1,0,0,2,0,2.077961169902496,2.1142635363801645,2.321956857616615,Beginner,Low,Low,Low
1,1,1,4,0,2.8653973530487957,3.3610028042143325,3.2110322808596305,Moderate,Medium,Medium,Medium
1,1,1,2,0,2.321494003967297,2.5729739817737296,2.5675778806413843,Beginner,Low,Low,Low
0,0,0,0,0,2.279999834393155,2.0009090903726374,1.8333816467352697,Beginner,Low,Low,Low
1,1,1,0,0,1.1089381829592015,1.3777562853509273,1.7169666675473878,Beginner,Low,Low,Low
1,0,0,2,0,2.6243054324902815,1.793312873095141,2.541808205158236,Beginner,Medium,Low,Low
1,1,1,3,0,2.5221831540664787,2.455631322491488,3.0282005802693783,Moderate,Low,Low,Medium
0,2,1,4,0,2.8814405813961015,2.8183571782225614,2.531072804859518,Moderate,Medium,Medium,Low
1,0,1,2,0,3.003190969308671,3.16495839681866,2.9990622503733215,Moderate,Medium,Medium,Medium
1,0,1,4,0,2.9675446692797274,3.291599743950512,3.172953035235104,Moderate,Medium,Medium,Medium
0,0,1,3,0,2.9106026369291103,2.558483234406354,3.0860466292800806,Moderate,Medium,Low,Medium
0,0,1,3,0,2.9215552487421976,3.2455063035724545,2.9833655916020874,Moderate,Medium,Medium,Medium
0,2,1,0,0,1.9853551569245058,1.9244037924745063,2.260755648544764,Beginner,Low,Low,Low
0,1,1,1,0,1.9295150422677605,1.7554541731181499,2.033307133520425,Beginner,Low,Low,Low
0,1,1,4,0,3.1714380119247387,3.158312053787375,2.656465099924035,Moderate,Medium,Medium,Medium
1,0,0,4,0,3.2901036937862815,3.6157373888355337,3.2068639645837123,Moderate,Medium,High,Medium
0,0,1,1,0,2.0653741094231983,1.8487073138553705,1.7507089676488194,Beginner,Low,Low,Low
0,0,1,1,0,2.0740166630749397,1.878595671909588,1.9189599752270414,Beginner,Low,Low,Low
1,1,1,4,0,3.2454198739330753,3.6460396893977016,3.5332048720425564,Advanced,Medium,High,High
0,1,1,1,0,1.4940197281936993,1.3550102558169874,1.2080814529463106,Beginner,Low,Low,Low
0,1,1,2,0,2.984233211642002,2.914084314160095,2.4756773777385646,Moderate,Medium,Medium,Low
0,0,1,0,0,1.6018043907801216,1.5132101714566368,1.210601099527966,Beginner,Low,Low,Low
1,1,1,0,0,2.2420126622103584,2.1361435040729417,1.817984459661473,Beginner,Low,Low,Low
0,1,0,1,0,2.3704230031723976,2.38320123317885,2.0735357505757133,Beginner,Low,Low,Low
1,0,0,0,0,1.3484377086078572,1.6725758838721692,1.6995290402118588,Beginner,Low,Low,Low
1,1,1,1,0,2.2005873967145564,1.7466243546314886,2.466154972567986,Beginner,Low,Low,Low
0,1,1,3,0,3.3303445468788704,3.298658585281463,3.2198385328219388,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.4377812717956973,2.1212275067625526,2.506554684819743,Beginner,Low,Low,Low
0,1,1,3,1,3.9570261390033084,3.9822636727259106,3.5617772381491144,Advanced,High,High,High
1,0,1,1,0,1.1784173433384573,1.2057808937322987,1.5564211569591613,Beginner,Low,Low,Low
1,1,1,3,0,3.660137443912523,4.026337409498583,4.1171385381793995,Advanced,High,High,High
0,0,0,0,0,1.5420389457574157,1.5674192357767782,1.6329900659170138,Beginner,Low,Low,Low
0,0,1,3,1,3.1532661780846043,3.547161520456524,3.5976864071885495,Advanced,Medium,High,High
1,1,1,4,0,4.3947805698231415,4.039190893793145,4.240152474997241,Advanced,High,High,High
0,0,1,4,0,3.479771661617897,3.0929384391043637,3.2839967905644287,Moderate,High,Medium,Medium
1,0,0,2,0,2.1460717456756333,2.2866795667549513,1.935562001418824,Beginner,Low,Low,Low
0,2,0,4,0,3.7303154335892263,3.926463384143294,3.4353251949593124,Advanced,High,High,High
0,1,1,2,0,2.313814954756476,2.31574268588067,2.218577877341824,Beginner,Low,Low,Low
0,1,1,2,0,2.5792073131916076,2.7911663692066147,2.386477441707496,Beginner,Low,Medium,Low
0,0,1,4,0,3.1666170300372007,2.8853584922099875,3.3065804336114155,Moderate,Medium,Medium,Medium
1,0,1,2,0,2.570997516495674,2.803203095260346,2.27310785682633,Beginner,Low,Medium,Low
1,1,1,3,0,2.9631551170296633,2.971496825897331,3.0790161355646384,Moderate,Medium,Medium,Medium
1,1,0,2,0,3.158145733811956,2.9651032552558885,3.582701475997593,Moderate,Medium,Medium,High
0,0,1,2,0,2.4938839172147764,2.763221770190479,2.525025797302933,Beginner,Low,Medium,Low
0,0,0,3,0,2.403884440716643,2.610358106401737,2.759929666924046,Beginner,Low,Medium,Medium
0,2,1,4,1,4.328053127941837,4.227192175545855,4.235542345405575,Advanced,High,High,High
1,1,1,1,0,2.445865566348473,2.505584414662861,2.4056392560641706,Beginner,Low,Low,Low
0,0,1,1,0,1.68133851931888,1.8665297202345907,1.7149702801409836,Beginner,Low,Low,Low
0,0,1,3,0,2.317253979799716,2.3428998023232914,2.054897692405096,Beginner,Low,Low,Low
0,0,1,2,1,2.8287212786846174,2.8768962064007466,3.3880610122848513,Moderate,Medium,Medium,Medium
0,1,1,4,0,3.85115713999316,3.6172831886016645,3.691475141421776,Advanced,High,High,High
1,1,1,1,0,2.6252595091449202,2.3298679882722215,2.3854784587369053,Beginner,Medium,Low,Low
1,1,1,1,0,2.2757228590466982,2.3726428174220047,2.5065884717469373,Beginner,Low,Low,Low
0,0,1,1,1,2.848298473796673,2.847487791114675,3.005471729773678,Moderate,Medium,Medium,Medium
0,0,1,3,0,2.969466070717454,3.006882763228271,2.5776940141056683,Moderate,Medium,Medium,Low
1,0,0,4,0,2.6886395509305334,3.208210760992794,3.169022228002945,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.0463226875138023,1.7086938020418032,2.4254435000716557,Beginner,Low,Low,Low
1,0,1,4,0,3.260701627255058,3.5709321252904305,3.2897320681759994,Moderate,Medium,High,Medium
0,0,1,3,0,3.574930603643808,2.9037969893155218,3.001011259402855,Moderate,High,Medium,Medium
1,1,1,1,0,1.760928841655601,1.8990388787397685,1.576572858900711,Beginner,Low,Low,Low
0,1,0,3,0,2.7005837802587633,2.829797639648085,3.0694542576982466,Moderate,Medium,Medium,Medium
1,0,1,0,0,1.537741731335156,1.5056749733850237,1.3552214995655607,Beginner,Low,Low,Low
0,1,1,3,0,3.081331991780869,3.001288204548296,2.7293253814985308,Moderate,Medium,Medium,Medium
1,1,0,4,0,4.120272285612992,3.8804975103087216,3.8803763963266076,Advanced,High,High,High
0,1,1,3,0,3.20058896510768,3.3206373264758344,3.1623384674747688,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.054647300744603,1.9669850565205491,1.7498848598831291,Beginner,Low,Low,Low
1,0,1,2,0,2.5323097564506463,2.415086809825336,2.6589760464599403,Beginner,Low,Low,Medium
0,1,1,3,0,3.0432748771783853,2.940272520984539,2.9336997652786967,Moderate,Medium,Medium,Medium
0,1,1,4,1,4.197763297927059,4.431232107975831,4.4808742171318325,Advanced,High,High,High
1,1,1,0,0,2.049115484035664,1.7439376954161816,2.092951389240188,Beginner,Low,Low,Low
1,1,1,0,0,2.1510667632905154,2.2696627758033774,2.488579081821416,Beginner,Low,Low,Low
0,0,1,3,0,3.019454569417137,2.819707320282959,3.1543613836172812,Moderate,Medium,Medium,Medium
0,0,1,0,0,2.2187093409661074,1.4975234551388705,2.1157147470090485,Beginner,Low,Low,Low
0,1,1,0,0,1.7660268898394882,1.9027257704561782,1.6027053266254851,Beginner,Low,Low,Low
1,1,1,1,1,2.8906036513185223,3.0968848696983375,2.800023380852329,Moderate,Medium,Medium,Medium
0,1,1,1,0,2.6130012173505186,2.778955077949664,2.5636800566451146,Moderate,Medium,Medium,Low
0,1,1,2,0,2.289031987620838,2.4775712619575208,2.485469314601843,Beginner,Low,Low,Low
1,0,1,2,1,4.132511567851311,3.987582700695752,3.840850488105147,Advanced,High,High,High
1,0,1,0,0,1.5406114866914564,1.6276913430262725,1.305480841693872,Beginner,Low,Low,Low
0,0,1,3,0,2.7919776446713627,2.361157467210131,2.575205396628796,Beginner,Medium,Low,Low
0,1,1,3,0,2.8906159464850187,3.37977507599053,3.0897103264655152,Moderate,Medium,Medium,Medium
1,1,1,2,0,2.828780855145801,3.3047850947834365,2.775231689190553,Moderate,Medium,Medium,Medium
1,1,0,1,0,2.3787369259451427,2.9444502057358863,2.0724029195251874,Beginner,Low,Medium,Low
1,0,1,3,0,2.552614223656828,2.292654734464882,2.434788461060033,Beginner,Low,Low,Low
0,2,0,4,0,2.3447123903462797,2.9480616471407544,2.635569201703706,Moderate,Low,Medium,Medium
1,1,1,4,0,3.1225443796768335,3.1956402168022056,3.080707672462956,Moderate,Medium,Medium,Medium
1,1,1,3,0,2.858956644296499,3.2363118199801155,3.336841565859009,Moderate,Medium,Medium,Medium
1,0,1,1,1,3.397807937736016,2.9563996578453184,3.353866138676815,Moderate,Medium,Medium,Medium
